-1.0498	0.909115	-0.272598	-0.182114	-2.17799
-1.81885	0.769139	-0.529686	-0.36976	-1.72208
-2.12402	0.572259	-0.589221	-0.585233	-1.21216
-1.67236	0.322365	-0.459455	-0.821472	-0.665842
-0.744629	0.0360096	-0.165691	-1.07131	-0.102681
-0.482178	-0.254003	0.2622	-1.32737	0.458544
-1.59912	-0.50652	0.667091	-1.58206	1.0015
-3.38135	-0.691233	0.739481	-1.82781	1.51154
-4.35181	-0.804952	0.272444	-2.05775	1.97354
-4.46167	-0.868902	-0.513654	-2.2663	2.37077
-4.49219	-0.9081	-1.02499	-2.44938	2.68672
-5.13916	-0.93173	-0.807908	-2.60428	2.90822
-6.34766	-0.930549	-0.00659235	-2.72942	3.02761
-7.20215	-0.888821	0.757533	-2.82433	3.04293
-7.92236	-0.796322	0.965498	-2.88966	2.95697
-8.63647	-0.651748	0.61899	-2.92714	2.77677
-9.26514	-0.460492	0.117193	-2.93938	2.51337
-9.82056	-0.232232	-0.163662	-2.92968	2.18152
-9.75952	0.0207761	-0.129518	-2.9017	1.79909
-9.83276	0.285755	0.0806333	-2.85919	1.38657
-10.0159	0.550458	0.267601	-2.8056	0.966265
-9.85107	0.801561	0.290522	-2.74378	0.561047
-9.11255	1.02326	0.132796	-2.67584	0.19278
-8.07495	1.19975	-0.083131	-2.60288	-0.11879
-7.51343	1.31916	-0.201494	-2.52477	-0.356698
-7.75757	1.37276	-0.206683	-2.44007	-0.507832
-7.9895	1.34903	-0.258474	-2.34623	-0.564959
-7.93457	1.23078	-0.493571	-2.23999	-0.5288
-6.89697	1.00238	-0.800513	-2.11788	-0.408527
-5.49927	0.664668	-0.856116	-1.97633	-0.219932
-4.30908	0.245748	-0.432458	-1.81166	0.0178748
-3.59497	-0.202209	0.3236	-1.61995	0.285368
-4.41284	-0.620804	0.930458	-1.39715	0.563666
-5.68237	-0.96849	0.915497	-1.13953	0.833511
-6.37817	-1.23468	0.202201	-0.844453	1.07352
-5.79224	-1.43336	-0.741201	-0.510969	1.26011
-3.91846	-1.57886	-1.16587	-0.13999	1.3706
-2.12402	-1.66186	-0.604331	0.266192	1.3885
-0.933838	-1.64517	0.696032	0.704651	1.308
-0.610352	-1.48434	1.87238	1.1724	1.13509
-0.45166	-1.15856	2.06805	1.66656	0.884854
-0.12207	-0.690486	1.08801	2.18416	0.577013
-0.335693	-0.144242	-0.471934	2.72186	0.231966
-0.457764	0.392964	-1.71815	3.27572	-0.131906
-0.415039	0.834182	-2.09177	3.84101	-0.499683
0.402832	1.11455	-1.60275	4.4122	-0.860065
1.66626	1.20794	-0.622359	4.98312	-1.20413
2.30103	1.13255	0.416018	5.5474	-1.52338
2.89917	0.940902	1.15641	6.09888	-1.80861
3.00903	0.697874	1.3698	6.63185	-2.05026
2.94189	0.45873	1.02977	7.14109	-2.24004
2.53906	0.255854	0.338811	7.62175	-2.37257
1.78223	0.0961988	-0.379113	8.06913	-2.44677
1.40381	-0.0325606	-0.846077	8.47854	-2.46634
0.500488	-0.150526	-0.934438	8.8451	-2.43935
-0.390625	-0.273928	-0.6849	9.16368	-2.37693
-0.708008	-0.407688	-0.255632	9.42899	-2.29161
-0.256348	-0.541299	0.202016	9.63571	-2.19523
0.958252	-0.646543	0.642265	9.77891	-2.0962
1.75781	-0.680723	1.06472	9.8547	-1.99683
1.45874	-0.600688	1.3516	9.8608	-1.89232
0.720215	-0.385637	1.23387	9.79679	-1.77279
-0.653076	-0.0558791	0.518283	9.66381	-1.62734
-1.60522	0.325971	-0.629945	9.46413	-1.44838
-2.41089	0.673754	-1.68203	9.20056	-1.23403
-2.56348	0.907365	-2.06784	8.87619	-0.988178
-1.86157	0.980064	-1.55142	8.49436	-0.718309
-0.854492	0.89347	-0.362914	8.05892	-0.432373
0.585938	0.695562	0.960227	7.57471	-0.135702
1.12915	0.462148	1.8546	7.04792	0.170624
1.16577	0.267806	1.96091	6.48629	0.489105
1.17188	0.157872	1.24891	5.89887	0.823072
1.63574	0.135313	0.0510202	5.29553	1.17349
3.01514	0.168866	-1.04925	4.6865	1.53724
4.59595	0.215334	-1.51245	4.08217	1.90771
5.3772	0.240356	-1.18523	3.49301	2.27641
5.29785	0.224701	-0.43255	2.92947	2.63401
4.35791	0.156477	0.111997	2.40156	2.96938
4.18091	0.0222303	0.0452804	1.91814	3.26795
4.43726	-0.190314	-0.462068	1.48627	3.51129
5.07202	-0.478329	-0.813442	1.11086	3.67916
5.84106	-0.811878	-0.525514	0.794718	3.75324
7.02515	-1.13461	0.352524	0.538892	3.72069
8.81348	-1.3762	1.3229	0.343017	3.57669
10.7483	-1.46931	1.86941	0.205832	3.32584
11.8774	-1.36675	1.7775	0.125663	2.98213
11.9934	-1.0582	1.11689	0.100696	2.56678
11.1084	-0.582856	0.070037	0.128854	2.1039
10.1868	-0.0292641	-1.12737	0.20729	1.6152
9.11255	0.483805	-2.13714	0.331758	1.11584
8.22144	0.840871	-2.56523	0.496146	0.613128
7.45239	0.963841	-2.1722	0.692306	0.107722
7.04346	0.833807	-1.0583	0.910196	-0.403389
7.60498	0.495545	0.377438	1.13832	-0.923158
8.17261	0.0463513	1.66694	1.36441	-1.4507
8.30078	-0.388313	2.46299	1.5763	-1.97852
7.49512	-0.689374	2.56762	1.76261	-2.49205
5.86548	-0.779796	1.92089	1.91311	-2.97212
4.79126	-0.646636	0.675452	2.01867	-3.39907
4.04663	-0.338161	-0.727652	2.07111	-3.75629
3.73535	0.0617394	-1.68763	2.06317	-4.0315
3.57056	0.466097	-1.79817	1.98875	-4.21608
3.72314	0.808832	-1.12661	1.84331	-4.30374
4.67529	1.05514	-0.133536	1.62418	-4.28934
5.5542	1.20111	0.677974	1.33103	-4.16806
5.31616	1.26444	1.02474	0.966155	-3.93535
4.19922	1.26646	0.834905	0.534442	-3.58858
2.92969	1.21307	0.169202	0.0428938	-3.13036
2.75269	1.08887	-0.725707	-0.500121	-2.57152
2.56958	0.871014	-1.38968	-1.08551	-1.93143
2.12402	0.550885	-1.39646	-1.70377	-1.2357
2.13623	0.146295	-0.715424	-2.34523	-0.513011
2.88696	-0.299608	0.257985	-3.00009	0.20786
4.29077	-0.725529	1.05854	-3.65846	0.900961
4.43726	-1.06293	1.44893	-4.31021	1.54582
3.40576	-1.25486	1.36982	-4.9449	2.12817
2.51465	-1.27905	0.797799	-5.55225	2.63802
2.55127	-1.15819	-0.150855	-6.12271	3.06663
3.54614	-0.945885	-1.05088	-6.64797	3.40566
3.8269	-0.698479	-1.35845	-7.12105	3.64862
3.08228	-0.456028	-0.905229	-7.53612	3.79279
2.64893	-0.242675	-0.119154	-7.88859	3.83922
2.57568	-0.0748445	0.376405	-8.17526	3.79135
3.17993	0.0376496	0.358508	-8.39452	3.65425
3.50342	0.0971293	0.12103	-8.54617	3.43523
3.32642	0.119601	0.0524745	-8.63121	3.14453
3.07617	0.127042	0.214308	-8.65161	2.79502
2.72217	0.136185	0.358206	-8.61031	2.4008
2.57568	0.152595	0.263698	-8.51119	1.97572
2.96021	0.172864	-0.02245	-8.35905	1.53259
3.72925	0.192134	-0.245929	-8.15937	1.08345
4.69971	0.211472	-0.187853	-7.91795	0.640417
4.99878	0.239199	0.129222	-7.64049	0.216418
4.83398	0.283778	0.431131	-7.33232	-0.175341
4.19312	0.342753	0.397951	-6.99835	-0.523285
3.41187	0.396572	-0.0644805	-6.64332	-0.819884
3.4668	0.413431	-0.71112	-6.2721	-1.0632
4.07104	0.364616	-1.09652	-5.88979	-1.25651
5.2002	0.242366	-0.87775	-5.50152	-1.40585
5.13306	0.0678242	-0.0957116	-5.11213	-1.51714
4.02222	-0.119184	0.771981	-4.72581	-1.59481
3.125	-0.282593	1.11106	-4.34627	-1.64285
3.00293	-0.406028	0.682174	-3.97706	-1.6667
3.74146	-0.48947	-0.118492	-3.62169	-1.67339
3.89404	-0.534232	-0.59256	-3.28359	-1.66959
3.49731	-0.534386	-0.390296	-2.96571	-1.65951
2.71606	-0.482543	0.18727	-2.67043	-1.64452
1.78223	-0.381324	0.534173	-2.39963	-1.62452
1.26953	-0.248052	0.331743	-2.15496	-1.59944
0.964355	-0.108646	-0.204215	-1.93797	-1.5699
1.13525	0.0143699	-0.578988	-1.75008	-1.53652
1.33667	0.111623	-0.46535	-1.59238	-1.4987
0.805664	0.188334	0.047634	-1.46543	-1.45365
0.445557	0.256454	0.55266	-1.36905	-1.39666
0.170898	0.324004	0.66839	-1.30241	-1.32236
0.0732422	0.390241	0.348546	-1.26408	-1.22596
-0.604248	0.447522	-0.129572	-1.25215	-1.10402
-2.20947	0.483655	-0.469676	-1.26428	-0.955089
-3.6438	0.481608	-0.607025	-1.29804	-0.780961
-4.56543	0.421778	-0.637505	-1.35128	-0.587615
-4.75464	0.292084	-0.573122	-1.42239	-0.384605
-4.38232	0.101366	-0.283229	-1.51012	-0.182526
-4.04663	-0.114627	0.303644	-1.61329	0.0102498
-3.46069	-0.300916	1.00783	-1.73026	0.189978
-2.89307	-0.40129	1.46445	-1.85854	0.358242
-2.61841	-0.377614	1.38855	-1.99464	0.521053
-2.89917	-0.223681	0.766783	-2.134	0.686723
-4.54102	0.0286664	-0.180882	-2.27126	0.862755
-5.71899	0.312516	-1.15894	-2.40088	1.05228
-6.2561	0.541862	-1.86951	-2.51779	1.25158
-5.76172	0.640757	-2.00947	-2.61786	1.45043
-5.18799	0.573496	-1.3904	-2.69786	1.63537
-5.22461	0.357804	-0.172188	-2.75517	1.79371
-4.74243	0.0538352	1.09408	-2.78752	1.91617
-3.96118	-0.260451	1.80311	-2.79277	1.99768
-2.99683	-0.511815	1.73342	-2.76881	2.03741
-1.80054	-0.646279	1.13477	-2.71338	2.03866
-1.36719	-0.637827	0.425734	-2.62396	2.00812
-1.40381	-0.493674	-0.151434	-2.49779	1.9542
-2.64282	-0.255829	-0.624494	-2.33222	1.88429
-4.1748	0.0040441	-1.11757	-2.12528	1.80156
-5.02319	0.200196	-1.6038	-1.87641	1.70268
-5.63965	0.258867	-1.81301	-1.58697	1.57801
-5.22461	0.146099	-1.41555	-1.26033	1.41456
-4.35181	-0.115955	-0.338896	-0.901533	1.20063
-3.43018	-0.452179	1.08508	-0.516623	0.930402
-2.99072	-0.757348	2.25878	-0.111939	0.606702
-3.52173	-0.931635	2.62781	0.306422	0.240965
-3.55835	-0.914637	1.98847	0.732782	-0.149538
-2.6062	-0.701413	0.65267	1.16185	-0.545219
-1.0498	-0.333186	-0.668424	1.5888	-0.926241
-0.244141	0.126026	-1.31336	2.00962	-1.27288
-0.720215	0.606715	-1.17171	2.42132	-1.56618
-1.44043	1.03742	-0.743065	2.82194	-1.79044
-2.13013	1.3453	-0.623044	3.21002	-1.93668
-2.11182	1.4667	-0.91823	3.58413	-2.00463
-1.81885	1.36657	-1.1861	3.94254	-2.00203
-1.36719	1.05463	-0.915353	4.2833	-1.94178
-0.775146	0.587031	-0.029555	4.60441	-1.83849
-1.09253	0.0518047	1.03691	4.90405	-1.70589
-2.17285	-0.456954	1.66891	5.18072	-1.55587
-2.4231	-0.865342	1.50498	5.43301	-1.39919
-1.78833	-1.13218	0.715642	5.65944	-1.24598
-0.769043	-1.24284	-0.0919276	5.85847	-1.10469
-0.292969	-1.19674	-0.365202	6.02891	-0.979895
-0.427246	-1.0036	-0.083069	6.1702	-0.871252
0.140381	-0.688802	0.279468	6.28253	-0.77447
1.35498	-0.295356	0.27577	6.36681	-0.683071
2.67944	0.125022	-0.0791233	6.42471	-0.589347
2.52075	0.52335	-0.43997	6.45879	-0.484783
1.06812	0.854938	-0.611705	6.47234	-0.361735
-0.146484	1.07298	-0.744183	6.46892	-0.216799
-0.3479	1.13012	-1.00051	6.45151	-0.0536776
0.0671387	0.996684	-1.18317	6.42212	0.117095
-0.799561	0.681932	-0.890737	6.38173	0.281372
-2.54517	0.236746	-0.0589384	6.33043	0.424657
-3.50952	-0.265026	0.842637	6.26734	0.533398
-3.09448	-0.746762	1.2867	6.19052	0.595666
-1.89209	-1.13534	1.24762	6.09725	0.60338
-1.66626	-1.36144	1.11909	5.98462	0.555619
-2.02026	-1.3704	1.13043	5.85026	0.460205
-2.2522	-1.14314	1.05247	5.69264	0.332013
-1.83105	-0.709358	0.552556	5.51111	0.189474
-1.12305	-0.140232	-0.311618	5.30585	0.0516853
-1.23291	0.472485	-1.09713	5.07796	-0.0632327
-2.09351	1.03541	-1.43571	4.82949	-0.139712
-2.74048	1.46397	-1.35792	4.56316	-0.167019
-2.44751	1.69165	-1.1181	4.28197	-0.141152
-0.964355	1.68497	-0.809965	3.98901	-0.0645299
0.695801	1.45836	-0.289436	3.68763	0.0567855
1.87988	1.07484	0.514311	3.38184	0.216494
2.56958	0.625792	1.31825	3.07663	0.409754
2.33765	0.198504	1.61579	2.77791	0.632325
1.95923	-0.151812	1.10348	2.49205	0.878069
2.00195	-0.412625	-0.015824	2.22527	1.13657
2.17285	-0.604055	-1.11909	1.98304	1.39252
2.66724	-0.756866	-1.58098	1.76976	1.62724
2.88086	-0.892548	-1.20091	1.58865	1.82143
3.69263	-1.01403	-0.294542	1.44176	1.95785
4.62646	-1.10636	0.599295	1.33016	2.02354
5.31006	-1.1434	1.09737	1.25406	2.01146
5.94482	-1.0985	1.1159	1.21305	1.92102
6.54907	-0.956412	0.779233	1.20622	1.75751
7.30591	-0.720785	0.289592	1.2322	1.53072
7.61108	-0.414467	-0.162457	1.28917	1.25345
7.70264	-0.0751267	-0.469944	1.37487	0.939896
7.94067	0.251208	-0.630008	1.4865	0.604014
8.27637	0.518981	-0.674252	1.62067	0.258236
8.65479	0.693601	-0.59564	1.77337	-0.0869794
8.59375	0.759078	-0.378336	1.94004	-0.422983
8.43506	0.718793	-0.0796741	2.1157	-0.742812
8.56934	0.590866	0.176667	2.29496	-1.04127
9.14917	0.403496	0.317021	2.47207	-1.31471
10.0037	0.192794	0.392869	2.64123	-1.56009
10.4736	-0.000168921	0.496412	2.79683	-1.77372
10.6812	-0.137272	0.609196	2.93386	-1.95069
10.6689	-0.194651	0.582914	3.048	-2.08556
9.8938	-0.171249	0.289203	3.13562	-2.1738
8.55103	-0.0907774	-0.243988	3.19356	-2.21367
6.54907	0.00291675	-0.843166	3.21875	-2.20798
5.34668	0.0573317	-1.2762	3.20777	-2.16508
5.26733	0.0303477	-1.30848	3.15662	-2.09789
5.22461	-0.0883376	-0.775205	3.06084	-2.02059
5.27954	-0.266894	0.250236	2.91607	-1.94426
5.0293	-0.441569	1.35581	2.71865	-1.87384
5.0293	-0.541487	1.9899	2.46606	-1.8075
5.2124	-0.513534	1.84618	2.15722	-1.73765
4.96216	-0.337339	1.06527	1.79267	-1.65279
4.6936	-0.0295341	0.0719606	1.37459	-1.53976
4.27856	0.360337	-0.745252	0.906719	-1.38632
3.92456	0.761265	-1.20724	0.394133	-1.1834
3.77808	1.09754	-1.31245	-0.157043	-0.926634
3.54004	1.30623	-1.13554	-0.739857	-0.616775
3.67432	1.35041	-0.768036	-1.34673	-0.259334
4.05273	1.22531	-0.303801	-1.96958	0.136433
4.53491	0.957445	0.16747	-2.59992	0.558922
5.16968	0.597182	0.559052	-3.22889	0.995623
5.69458	0.206237	0.786364	-3.84727	1.43418
6.20728	-0.156497	0.789579	-4.44564	1.86292
5.76782	-0.447651	0.55854	-5.01458	2.27065
4.88892	-0.648818	0.12801	-5.54503	2.64582
3.92456	-0.769903	-0.4209	-6.02888	2.97517
3.17383	-0.842224	-0.922327	-6.45956	3.24303
3.17383	-0.9017	-1.13305	-6.83246	3.4323
3.50952	-0.969346	-0.857284	-7.14497	3.52707
4.54712	-1.03862	-0.109066	-7.39625	3.51619
5.91431	-1.0754	0.841574	-7.58671	3.3964
5.85938	-1.03137	1.57968	-7.71743	3.17405
4.6936	-0.868497	1.70797	-7.78988	2.86381
3.16772	-0.585009	1.02723	-7.80602	2.48466
3.22876	-0.224596	-0.246045	-7.76878	2.055
4.88281	0.142961	-1.42156	-7.68227	1.59068
6.56738	0.458291	-1.70615	-7.55141	1.10675
7.14111	0.697485	-0.863362	-7.38121	0.620407
6.81152	0.867193	0.466174	-7.17614	0.15155
6.01807	0.979444	1.23314	-6.94013	-0.280068
5.49927	1.03096	0.862305	-6.6769	-0.659022
5.36499	1.00229	-0.290188	-6.39035	-0.976967
5.88379	0.873662	-1.28795	-6.08477	-1.23273
6.15234	0.643778	-1.38917	-5.76477	-1.43023
5.84106	0.337652	-0.581647	-5.43502	-1.57588
5.40161	-0.00107558	0.49343	-5.10009	-1.67706
5.41992	-0.325277	1.11078	-4.76443	-1.74168
6.28052	-0.59444	1.03047	-4.43238	-1.77769
6.56738	-0.776335	0.579792	-4.10795	-1.79175
6.09131	-0.848395	0.215253	-3.7946	-1.78808
5.25513	-0.805154	0.0607832	-3.49516	-1.76878
4.49219	-0.665537	-0.0864857	-3.21205	-1.73557
4.3396	-0.469599	-0.379162	-2.94752	-1.69118
3.91235	-0.264025	-0.679823	-2.70381	-1.63938
3.61938	-0.0861779	-0.719308	-2.48306	-1.584
3.26538	0.0442363	-0.406211	-2.28729	-1.52783
2.6123	0.124789	0.0787066	-2.1182	-1.47214
1.77612	0.164408	0.444574	-1.97724	-1.41675
