0.274658	-0.859153	0.866359	2.02475	0.167889
1.0376	-0.536606	0.540912	1.98339	-0.10804
1.5564	-0.137445	0.031859	1.93348	-0.373786
1.47705	0.300082	-0.358801	1.87521	-0.614589
1.81274	0.730686	-0.534249	1.80954	-0.816085
2.56348	1.10511	-0.593891	1.73812	-0.966232
3.36304	1.37886	-0.608823	1.66317	-1.05639
3.59497	1.52193	-0.543886	1.58749	-1.08158
2.88086	1.52131	-0.397896	1.5143	-1.04083
2.00806	1.37552	-0.295279	1.44693	-0.938455
1.53809	1.08966	-0.35068	1.38829	-0.785143
1.55029	0.678715	-0.471432	1.34039	-0.597569
1.97754	0.17659	-0.38757	1.30424	-0.395885
1.70288	-0.359643	0.0702941	1.27997	-0.200193
1.05591	-0.858464	0.733881	1.26701	-0.0277795
0.384521	-1.25268	1.18297	1.26416	0.107913
0.622559	-1.49574	1.11892	1.26952	0.197323
1.5564	-1.56543	0.658695	1.28067	0.23529
1.89819	-1.45801	0.215425	1.29495	0.22233
1.40991	-1.18512	0.0608727	1.3099	0.165198
0.0976562	-0.779228	0.0492196	1.32342	0.075227
-1.54419	-0.299838	-0.179065	1.33349	-0.035192
-2.23999	0.171971	-0.743958	1.33779	-0.156035
-2.39868	0.554628	-1.3116	1.33345	-0.28093
-1.10474	0.794214	-1.34197	1.31721	-0.405668
1.0376	0.885117	-0.5579	1.28596	-0.524852
2.73438	0.871965	0.780029	1.23763	-0.628559
3.51562	0.828536	1.96925	1.17193	-0.701225
2.85034	0.820429	2.25542	1.09066	-0.724218
2.30713	0.870533	1.31881	0.997281	-0.68127
2.32544	0.948131	-0.435962	0.896208	-0.563887
2.49023	0.987952	-2.05496	0.7921	-0.373888
2.35596	0.92425	-2.65785	0.689435	-0.122634
1.37329	0.717443	-2.05358	0.592241	0.17126
0.708008	0.363094	-0.804467	0.503801	0.484104
0.567627	-0.110669	0.311889	0.426349	0.789224
1.11694	-0.647547	0.914161	0.360959	1.05991
1.75171	-1.16847	1.14221	0.307738	1.27323
1.57471	-1.58423	1.28124	0.2662	1.4134
0.976562	-1.81761	1.36146	0.235546	1.47294
0.378418	-1.82687	1.15912	0.21469	1.45157
0.317383	-1.61672	0.545676	0.202153	1.3541
0.567627	-1.23108	-0.256702	0.196025	1.18907
0.219727	-0.734921	-0.824734	0.194101	0.968285
-0.469971	-0.19841	-0.923827	0.194053	0.706277
-0.671387	0.31163	-0.689405	0.193484	0.41892
0.0549316	0.73906	-0.400546	0.189961	0.122095
0.683594	1.04859	-0.164531	0.181216	-0.168545
0.177002	1.23128	0.073432	0.165449	-0.437303
-1.08643	1.2966	0.271562	0.141476	-0.669422
-2.34985	1.25611	0.230367	0.1085	-0.853714
-2.23999	1.11519	-0.126083	0.065724	-0.984927
-0.946045	0.881924	-0.50473	0.0122099	-1.06352
0.244141	0.583917	-0.432119	-0.0528079	-1.0926
1.2207	0.273704	0.242713	-0.129348	-1.0744
1.59302	0.0139547	1.09443	-0.216242	-1.00879
1.37939	-0.147916	1.44089	-0.311062	-0.894392
1.24512	-0.199448	0.919426	-0.410395	-0.731315
1.05591	-0.166489	-0.216881	-0.510312	-0.523612
0.891113	-0.100127	-1.30281	-0.606821	-0.280398
0.238037	-0.0563993	-1.75998	-0.696237	-0.0155079
-0.238037	-0.0790292	-1.46845	-0.775488	0.253642
0.32959	-0.188284	-0.722916	-0.842337	0.507761
1.37329	-0.373714	0.111096	-0.895374	0.728373
1.89209	-0.593189	0.829684	-0.933737	0.901125
1.0376	-0.785802	1.30189	-0.956796	1.01785
0.32959	-0.897417	1.33528	-0.964138	1.0759
0.12207	-0.902489	0.823926	-0.95582	1.07588
-0.231934	-0.807275	-0.00295805	-0.932611	1.01992
-0.640869	-0.638124	-0.669257	-0.896043	0.911497
-1.18408	-0.428182	-0.842186	-0.848357	0.755624
-0.952148	-0.208295	-0.558963	-0.792399	0.559034
0.0610352	0.000264873	-0.0775065	-0.731403	0.33061
0.921631	0.191674	0.386127	-0.668578	0.0823519
1.22681	0.374246	0.713822	-0.606622	-0.170069
1.31226	0.558815	0.78644	-0.547406	-0.408424
1.11084	0.744233	0.497575	-0.491962	-0.614632
1.0376	0.910741	-0.101682	-0.440659	-0.773762
0.860596	1.02487	-0.751738	-0.393459	-0.876174
0.854492	1.05176	-1.1304	-0.350125	-0.918353
1.10474	0.96845	-1.06078	-0.310355	-0.902536
1.49536	0.773288	-0.599477	-0.273817	-0.835422
1.78223	0.488553	0.0274304	-0.240097	-0.726425
1.18408	0.154407	0.543642	-0.208649	-0.586246
0.671387	-0.18424	0.730188	-0.178891	-0.426386
0.634766	-0.490306	0.539044	-0.150407	-0.259251
1.33057	-0.73784	0.168464	-0.123089	-0.097565
2.17285	-0.906629	-0.0451056	-0.097036	0.0474601
2.23999	-0.978034	0.084637	-0.0722867	0.168201
2.06299	-0.939925	0.392537	-0.0486244	0.261335
1.95312	-0.796752	0.504772	-0.0256105	0.326799
2.49023	-0.57334	0.221698	-0.0027346	0.366247
3.28369	-0.307137	-0.267019	0.0205216	0.382373
3.20435	-0.0357615	-0.580922	0.0447594	0.379085
2.48413	0.209	-0.550154	0.0706936	0.361224
1.11084	0.398265	-0.371573	0.0989447	0.332977
0.354004	0.503017	-0.345862	0.129626	0.295795
0.280762	0.500228	-0.502457	0.161995	0.247611
0.720215	0.386917	-0.538624	0.194413	0.184308
1.2146	0.190781	-0.147521	0.224664	0.102672
1.42822	-0.0332218	0.616225	0.250417	0.0029863
1.54419	-0.220328	1.31995	0.269608	-0.11006
1.61743	-0.317809	1.49845	0.280659	-0.228177
1.19019	-0.300768	1.01805	0.282521	-0.34125
0.512695	-0.177817	0.134434	0.274589	-0.439457
-0.0610352	0.0128793	-0.732514	0.256503	-0.515289
-0.164795	0.216435	-1.24117	0.227939	-0.56478
0.0915527	0.379957	-1.23669	0.188533	-0.587323
0.549316	0.46982	-0.767351	0.137997	-0.584278
1.72119	0.480354	-0.0500414	0.0763743	-0.557162
3.02124	0.432357	0.632432	0.00437857	-0.506056
3.32642	0.362747	1.04201	-0.076295	-0.428829
2.97852	0.306546	1.01673	-0.162881	-0.322042
1.78223	0.277389	0.493918	-0.251846	-0.183699
0.732422	0.258154	-0.396153	-0.339516	-0.016536
-0.0366211	0.208987	-1.2812	-0.422753	0.170063
-0.158691	0.0893428	-1.687	-0.499419	0.360705
0.152588	-0.117729	-1.32139	-0.568486	0.536997
0.262451	-0.392104	-0.294983	-0.629814	0.681591
-0.0793457	-0.68119	0.898283	-0.683833	0.781467
-1.07422	-0.920205	1.64994	-0.731319	0.829192
-1.63574	-1.05656	1.60426	-0.773396	0.822256
-1.41602	-1.06419	0.895768	-0.811585	0.761912
-1.01929	-0.942081	0.0604477	-0.847709	0.652924
-0.512695	-0.704505	-0.371556	-0.883586	0.504153
-0.305176	-0.374334	-0.275919	-0.920654	0.328721
-0.00610352	0.017414	0.038144	-0.959729	0.142979
0.305176	0.43057	0.163547	-1.0009	-0.0354493
0.0671387	0.817845	-0.0612613	-1.04354	-0.189871
0.274658	1.13007	-0.491748	-1.08645	-0.306589
0.634766	1.32409	-0.844839	-1.12801	-0.376388
1.08032	1.37244	-0.892645	-1.1663	-0.394956
0.946045	1.27019	-0.598937	-1.19918	-0.362485
-0.158691	1.03307	-0.159349	-1.2244	-0.283434
-1.14746	0.688035	0.121519	-1.23998	-0.166955
-1.36719	0.265543	0.0916529	-1.24459	-0.027136
-0.701904	-0.1984	-0.0672291	-1.23781	0.118481
0.0610352	-0.654527	0.0136191	-1.21997	0.25236
0.250244	-1.03994	0.494902	-1.19178	0.360713
0.177002	-1.29207	1.09818	-1.15394	0.435454
-0.469971	-1.36986	1.31736	-1.10707	0.473764
-0.854492	-1.26892	0.871981	-1.05181	0.476241
-1.00708	-1.02194	-0.0355897	-0.989024	0.445078
-1.40381	-0.68554	-0.87622	-0.919926	0.383186
-2.0874	-0.322918	-1.21204	-0.846071	0.294023
-2.82593	0.00912274	-1.00025	-0.769383	0.181401
-2.96021	0.268101	-0.520581	-0.692185	0.0492177
-2.20337	0.432633	-0.0515099	-0.617103	-0.0981715
-1.26953	0.50809	0.341109	-0.546745	-0.254619
-0.964355	0.524797	0.701948	-0.483231	-0.410801
-1.58691	0.523435	0.947992	-0.427848	-0.554426
-2.99683	0.532567	0.835337	-0.381081	-0.672757
-3.67432	0.552547	0.221259	-0.342998	-0.756242
-3.08228	0.558852	-0.647721	-0.313661	-0.800801
-1.00098	0.524831	-1.17597	-0.293165	-0.806885
1.0376	0.447568	-0.861543	-0.281172	-0.775846
2.22778	0.355723	0.204503	-0.276229	-0.706419
2.53296	0.291708	1.28112	-0.275355	-0.594176
2.24609	0.281608	1.51225	-0.27418	-0.434353
1.94702	0.315015	0.619834	-0.267534	-0.226072
1.2207	0.346802	-0.870433	-0.250206	0.0244569
0.183105	0.316257	-2.05647	-0.21766	0.302848
-0.213623	0.171453	-2.31307	-0.166624	0.587451
-0.250244	-0.109363	-1.60211	-0.0954324	0.852068
-0.134277	-0.504703	-0.327196	-0.00404999	1.07012
-0.189209	-0.951165	0.966291	0.106171	1.219
-0.384521	-1.36044	1.82155	0.23281	1.28315
-0.158691	-1.64438	2.0178	0.372659	1.25542
0.250244	-1.73664	1.63488	0.521999	1.13723
1.12915	-1.60441	0.977699	0.676932	0.938224
2.05688	-1.25071	0.372635	0.833765	0.675467
2.62451	-0.711493	-0.0269735	0.989398	0.372065
2.80762	-0.0511673	-0.291384	1.14155	0.0546579
